name,price,product_url,브랜드,부위,gender,collaborate,uniform,sport,image_path,prob_cute,prob_hiphop,prob_classic,prob_interview,prob_date(first),prob_maturity,prob_luxury,prob_date,prob_casual,prob_young,prob_sexy,prob_trip,prob_beautiful,prob_lovely,prob_unique,prob_pretty,prob_picnic,prob_pattern,prob_Scary,prob_influencer,prob_work,prob_nice,prob_party,prob_sports,prob_art,predicted_labels
올드스쿨 - 스파이크 블랙 / VN0A2Z42CJI1,85990,https://www.musinsa.com/products/4765321,반스,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
캠퍼스 00s - 블랙 / JH7607,89990,https://www.musinsa.com/products/4759913,adidas,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팔레르모 스페셜 - 핑크:그린:검 / 397549-01,70990,https://www.musinsa.com/products/3681232,푸마,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼바 LT - 화이트 / JI2706,103990,https://www.musinsa.com/products/4702443,adidas,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
컨버스 스몰 레드하트 로우탑 스니커즈 - 베이지 / AZK1280012,132990,https://www.musinsa.com/products/4509151,꼼데가르송 플레이,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
레플리카 페인팅 스니커즈 - 화이트:블랙 / S37WS0568P4711H9672,275990,https://www.musinsa.com/products/3116523,메종 마르지엘라,shoes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가베 스니커즈 - 블랙 / A4237GSB,585990,https://www.musinsa.com/products/4883767,아워 레가시,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카르멘 II - 블랙:실버 / 397457-01,52990,https://www.musinsa.com/products/4495204,푸마,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TACCHINI 1966 COURT,71700,https://www.musinsa.com/products/3415374,세르지오 타카니,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRAUM - 038 (a) / BROWN,135200,https://www.musinsa.com/products/4159169,킨치,shoes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT4900-WH 6cm 키높이 스니커즈 라온 화이트 [230~280MM],57800,https://www.musinsa.com/products/2444261,힐담,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRITO BLACK [VIBRAM],159000,https://www.musinsa.com/products/3674278,조셉트,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소가죽 트레블 스니커즈 딥베이지 107-PSW007TV,74250,https://www.musinsa.com/products/3900859,오브조이,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남녀공용 말모 어센틱 스니커즈 YW01614 03A,82710,https://www.musinsa.com/products/4241773,켈빈클라인 진,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카라 집업 풀오버 스웨트셔츠 그린,43200,https://www.musinsa.com/products/3142195,파르티멘토,top,both,,,,"266_infront.jpg,266_back.jpg",0.071187705,0.101480469,0.371247858,0.075808153,0.138344511,0.095565021,0.077944942,0.200749293,0.291733056,0.094360724,0.070503205,0.115101017,0.088676855,0.068653062,0.142933831,0.077641062,0.204801276,0.21594727,0.072809905,0.09204188,0.086537935,0.117469318,0.107521325,0.170599744,0.089363821,classic
LUCKY CAMPING 오버핏 반팔티 AST4549 (3 COLOR),19000,https://www.musinsa.com/products/3983747,앨빈클로,top,male,,,,"267_infront.jpg,267_back.jpg",0.199208707,0.178025469,0.629045665,0.094257951,0.185997948,0.118847616,0.130648166,0.25340116,0.50557369,0.170150727,0.127980232,0.175886497,0.211691082,0.126274049,0.2381742,0.157400697,0.296753615,0.210947007,0.168919161,0.105630539,0.103618711,0.178002924,0.161306605,0.237934351,0.169524223,"classic,casual"
심볼 스트링 티셔츠-3Color,20000,https://www.musinsa.com/products/4051249,필루미네이트,top,both,,,,"268_infront.jpg,268_back.jpg",0.112901248,0.118029796,0.328894049,0.101298437,0.142902464,0.100741707,0.100469284,0.227474838,0.465258569,0.113449551,0.091604136,0.136574313,0.120978966,0.076709859,0.172133118,0.085292652,0.236140877,0.246877909,0.098619699,0.107235536,0.103533469,0.134517372,0.111225575,0.225284472,0.109988466,casual
Logo Wappen S/S Over Shirt White,35750,https://www.musinsa.com/products/4187202,피도디도,top,male,,,,"269_infront.jpg,269_back.jpg",0.107491218,0.122311272,0.445059776,0.090871282,0.155217364,0.103542142,0.11288321,0.20650959,0.375273645,0.111415349,0.089544646,0.136574045,0.126156375,0.091567725,0.171621636,0.094443403,0.223878831,0.187887788,0.094996385,0.08674185,0.089734979,0.134695336,0.132101014,0.165473506,0.110215276,classic
와이드핏 트레이닝 스웨트 팬츠,16990,https://www.musinsa.com/products/1736087,브랜슨,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
래글런 배색 후드집업_차콜,40990,https://www.musinsa.com/products/4305807,코드그라피,outer,both,,,,"270_infront.jpg,270_back.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,
남성) 경량 테이퍼드 치노 팬츠_ABE4PP1105,34990,https://www.musinsa.com/products/4775976,지오지아,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphin 반팔티셔츠 BK3997_화이트,27990,https://www.musinsa.com/products/4082887,바켄,top,male,,,,"273_infront.jpg,273_back.jpg",0.206103116,0.197995588,0.497550875,0.126141652,0.203535885,0.141662717,0.144941986,0.277164102,0.468759716,0.192865983,0.115919188,0.178051069,0.207069725,0.12490277,0.240558445,0.145160392,0.30411458,0.327189893,0.200824171,0.141822219,0.132350028,0.210552275,0.159771532,0.24688305,0.177547246,classic
[2PACK]두들 캣&두들 퍼피 코튼 루즈핏 반팔 티셔츠,29900,https://www.musinsa.com/products/4224543,아스트랄 프로젝션,top,male,,,,"274_infront.jpg,274_back.jpg",0.153168052,0.16899462,0.462093353,0.157995313,0.209418893,0.137702107,0.13410005,0.269638836,0.465725571,0.158357754,0.093568973,0.150317013,0.137267292,0.111504234,0.181445777,0.122141704,0.294783175,0.356429279,0.123772837,0.143822342,0.15039897,0.165897146,0.149826199,0.2140508,0.151627988,casual
웨스턴 핸드 스티치 니트 가디건_오트밀,87500,https://www.musinsa.com/products/3488913,로맨틱크라운,top,male,,,,"275_infront.jpg,275_back.jpg",0.105569646,0.144905582,0.460206032,0.127658635,0.21393764,0.143143892,0.121188253,0.275955349,0.396457076,0.148793116,0.089183331,0.146137863,0.135791093,0.099197693,0.194843084,0.115905516,0.283346772,0.376113325,0.103928581,0.139396101,0.136749789,0.161805853,0.151780173,0.245880425,0.143903747,classic
스페셜 후드 바람막이_Gray,39900,https://www.musinsa.com/products/3865940,무드인사이드,outer,male,,,,"276_infront.jpg,276_back.jpg",0.067882583,0.071660116,0.157379583,0.061178159,0.060635205,0.064127982,0.063344195,0.103398718,0.137611225,0.066736184,0.066615723,0.072022505,0.067718737,0.060022142,0.084462807,0.059317052,0.102495335,0.089619055,0.061060261,0.063182309,0.06101023,0.072161071,0.0662257,0.084305473,0.06712015,classic
465-3 데님 자수 자켓_인디고,44000,https://www.musinsa.com/products/3804773,브리투,outer,male,,,,"277_infront.jpg,277_back.jpg",0.051803194,0.064469591,0.129980266,0.067177929,0.068422645,0.059368785,0.056847334,0.086792693,0.111059718,0.058005013,0.050224066,0.066472337,0.058227561,0.057040241,0.070323616,0.056009326,0.087018318,0.070219904,0.052137356,0.059170898,0.060543507,0.062529184,0.066567861,0.064628825,0.060327336,classic
플러 윈드 브레이커 자켓 [블랙],50000,https://www.musinsa.com/products/3832229,후브스,outer,male,,,,"278_infront.jpg,278_back.jpg",0.093078434,0.12944214,0.234734565,0.127318338,0.167840466,0.11379198,0.112145104,0.203878567,0.267877996,0.119142771,0.08032345,0.127656326,0.107303768,0.097015597,0.152848527,0.098357476,0.20903483,0.242323235,0.096613362,0.113489546,0.129319742,0.133256763,0.129204437,0.147465959,0.123080321,casual
논 퀼팅 라이너 자켓 [블랙],54500,https://www.musinsa.com/products/2853176,후브스,top,male,,,,"280_infront.jpg,280_back.jpg",0.086410396,0.129150644,0.427948236,0.113098569,0.178242162,0.116365008,0.108179234,0.228088185,0.338567913,0.119766846,0.075686984,0.12996763,0.114319183,0.089526892,0.162381068,0.092060693,0.23800306,0.258007199,0.091281049,0.106412098,0.118529774,0.130646318,0.136047319,0.197830155,0.113882728,classic
Sport 2010 Bomber Jacket Black,114500,https://www.musinsa.com/products/3591192,디스이즈네버댓,outer,both,,,,"283_infront.jpg,283_back.jpg",0.08082559,0.106502533,0.119283348,0.07714469,0.115796424,0.075135477,0.081002809,0.157505125,0.205147833,0.09870559,0.066541135,0.099256217,0.095410973,0.081679776,0.121789463,0.090263844,0.156894401,0.127664268,0.095655635,0.10589771,0.08137688,0.100610457,0.095718183,0.117914878,0.09350431,casual
SORANO Basic Logo T-shirt[4Color],34900,https://www.musinsa.com/products/3817044,소라노,top,both,,,,"286_infront.jpg,286_back.jpg",0.159056827,0.149790466,0.620545268,0.072259307,0.150336653,0.094677538,0.117733106,0.23106043,0.507522225,0.154803142,0.097442552,0.149855375,0.170870528,0.102010533,0.194877282,0.10817007,0.275065809,0.207758144,0.157074571,0.068564184,0.073981456,0.157851711,0.129447639,0.226564527,0.105098739,"classic,casual"
[S~5XL] DTP 드로잉 반팔 티셔츠_D01 하우스,24900,https://www.musinsa.com/products/4091465,스탠즈,top,male,,,,"287_infront.jpg,287_back.jpg",0.206228673,0.15867421,0.595762372,0.053799305,0.123171173,0.073722884,0.08485736,0.187496394,0.453965545,0.143627688,0.077855334,0.124303132,0.16362077,0.080516338,0.185921848,0.111292817,0.236573055,0.154302999,0.194070727,0.074539676,0.058605812,0.15164645,0.106536791,0.172068238,0.12773551,classic
SORANO Vintage Pigment T-shrits [4Color],34900,https://www.musinsa.com/products/4212300,소라노,top,both,,,,"289_infront.jpg,289_back.jpg",0.123050548,0.109672815,0.676251531,0.05755917,0.142686114,0.082190469,0.093432464,0.214064211,0.521085024,0.118131466,0.076844022,0.125315413,0.131627679,0.081189655,0.172928512,0.076513968,0.258563489,0.197664648,0.119576007,0.047453508,0.056540482,0.127111018,0.103980795,0.212521508,0.075912759,"classic,casual"
( 2PACK ) 퓨어코튼 루즈핏 체인 반팔티,19900,https://www.musinsa.com/products/3223006,브랜슨,top,both,,,,"290_infront.jpg,290_back.jpg",0.099314347,0.141554445,0.509532392,0.10919141,0.192410544,0.129313603,0.116313428,0.265820116,0.408179909,0.141206145,0.08978422,0.150874898,0.133620396,0.096518241,0.177940637,0.099381953,0.27856037,0.292928994,0.09936098,0.11440859,0.12240465,0.152079463,0.139458045,0.238804609,0.130643427,classic
[2PACK] 루즈핏 숏슬리브,59000,https://www.musinsa.com/products/3248278,제이엘브,top,male,,,,"291_infront.jpg,291_back.jpg",0.097431988,0.106205069,0.594280422,0.05844298,0.151649281,0.087807171,0.09900485,0.212453365,0.477567196,0.102945179,0.069875866,0.128850013,0.109012425,0.07505703,0.158385098,0.065954432,0.244039848,0.201872259,0.095169581,0.061779622,0.067302614,0.126508474,0.110398293,0.18670623,0.076494664,classic
Watterson Raglan Short Sleeve Tee Vintage Black,37800,https://www.musinsa.com/products/4798822,브론슨,top,male,,,,"292_infront.jpg,292_back.jpg",0.168012008,0.14486666,0.599307835,0.066710584,0.15595457,0.079960234,0.10224656,0.211136699,0.496756852,0.141730219,0.084289677,0.134762242,0.161752015,0.096587643,0.173173904,0.108665705,0.254987448,0.174958348,0.170939937,0.074664108,0.064463332,0.158538535,0.127014771,0.178357795,0.095884472,classic
[아노블리어 x QWER 마젠타] 카툰 드로잉 티셔츠 [화이트],48600,https://www.musinsa.com/products/4881549,아노블리어,top,both,,,,"293_infront.jpg,293_back.jpg",0.186437562,0.163977787,0.569112837,0.100809917,0.191109613,0.134874731,0.144803435,0.275486052,0.508965194,0.167453825,0.109501466,0.17729789,0.167638183,0.114050604,0.218274832,0.121903911,0.303916365,0.268996596,0.1889586,0.096964419,0.112401135,0.177920505,0.163949803,0.23387073,0.143907204,"classic,casual"
맥시 와이드 스웨트 버뮤다 쇼츠_멜란지 그레이,34800,https://www.musinsa.com/products/4888327,드럭스,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
버팔로자수 오버핏,29500,https://www.musinsa.com/products/4290902,바벨뮉스,top,male,,,,"294_infront.jpg,294_back.jpg",0.135750607,0.141802549,0.572946846,0.08365909,0.179546043,0.111089781,0.126465902,0.23822172,0.499720961,0.134089053,0.10679923,0.157554537,0.155883566,0.10624104,0.197952241,0.107487246,0.271255016,0.245945588,0.137423486,0.08957202,0.08905521,0.158516198,0.141427368,0.192243889,0.108187176,classic
피그먼트 코튼 절개 오버핏 반팔 티셔츠 (차콜) 25TS03,36000,https://www.musinsa.com/products/3930334,나인제트,top,male,,,,"295_infront.jpg,295_back.jpg",0.114874974,0.117155261,0.613621294,0.081193253,0.17278336,0.101213336,0.113595456,0.232356012,0.492747009,0.126837015,0.083132938,0.142366827,0.141686127,0.094921865,0.181615844,0.090045221,0.257207483,0.181841716,0.110015236,0.071931683,0.080016889,0.143164277,0.130130753,0.211423337,0.098821603,classic
P4024 기능성 핀턱 와이드 팬츠 [블랙],48000,https://www.musinsa.com/products/3117101,피지컬가먼트,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X-COLD (엑스 콜드) 남성 하프 팬츠_Black,25000,https://www.musinsa.com/products/2453361,다이나핏,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBK 나일론 삥줄 스트링 팬츠 (블랙),46550,https://www.musinsa.com/products/4535845,터를백,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파이핑 트랙 와이드 팬츠,62800,https://www.musinsa.com/products/4341064,토런스,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Layer 바람막이 (3color),104400,https://www.musinsa.com/products/4306468,무신사 스탠다드 스포츠,outer,male,,,,"297_infront.jpg,297_back.jpg",0.059853576,0.083158784,0.192878187,0.074443616,0.100004196,0.06574665,0.067144275,0.142502293,0.196093529,0.075754225,0.057025593,0.081566043,0.062757306,0.064035393,0.102266528,0.063668035,0.138999015,0.139304608,0.060760159,0.060232643,0.073769689,0.082063243,0.081632897,0.100566924,0.067953035,casual
버뮤다 팬츠,29000,https://www.musinsa.com/products/4213708,바벨뮉스,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
케이블 카라 니트[네이비],28900,https://www.musinsa.com/products/2760383,시그니처,top,male,,,,"299_infront.jpg,299_back.jpg",0.069852173,0.105314136,0.414797008,0.094964206,0.161867365,0.100367934,0.08928299,0.215521947,0.326614112,0.103614576,0.063430093,0.11385677,0.094112463,0.076038167,0.138280615,0.076458067,0.223660901,0.244283199,0.078528993,0.077030882,0.101496585,0.115486667,0.110329643,0.184671894,0.095357172,classic
원턱 와이드 밴딩 슬랙스 3Color,24430,https://www.musinsa.com/products/4467789,언탭트 스튜디오,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
워셔블 비스코스 오버핏 2WAY 카라 니트 하찌 가디건 3 COLOR,39585,https://www.musinsa.com/products/3856902,언탭트 스튜디오,outer,both,,,,"300_infront.jpg,300_back.jpg",0.077336796,0.122536063,0.384056628,0.094760597,0.15767391,0.126578957,0.108409226,0.220036775,0.30985111,0.110966705,0.075177208,0.127213687,0.096409813,0.075417042,0.14766708,0.087488115,0.210293844,0.271044046,0.077369966,0.082699493,0.108210556,0.116601437,0.115862474,0.211612418,0.102406308,classic
NEOPEAK (네오픽) 아노락 자켓_Beige,50000,https://www.musinsa.com/products/2323700,다이나핏,outer,male,,,,"302_infront.jpg,302_back.jpg",0.058006104,0.073309787,0.17831248,0.059842974,0.076317303,0.064627141,0.0640774,0.111025825,0.160312131,0.064766131,0.057611279,0.073880844,0.060497943,0.061272636,0.082322024,0.054323711,0.112028189,0.118174098,0.061632868,0.061227653,0.061248269,0.075031944,0.062952228,0.09356191,0.058333211,classic
ZESTY (제스티) 긴팔 아노락 자켓_Black,45000,https://www.musinsa.com/products/2416210,다이나핏,outer,male,,,,"303_infront.jpg,303_back.jpg",0.065522365,0.089129999,0.236383945,0.084646992,0.116363622,0.07751967,0.083965525,0.142525882,0.197123632,0.077898093,0.058145612,0.096704923,0.074279919,0.073406279,0.106383771,0.074483909,0.14750281,0.127587348,0.066929005,0.070808232,0.08441335,0.087651625,0.094789602,0.102341875,0.078839652,classic
CROSS (크로스) α TR 슈트_Black,45000,https://www.musinsa.com/products/2474783,다이나핏,outer,male,,,,"304_infront.jpg,304_back.jpg",0.065689482,0.083301008,0.195111707,0.082208529,0.102543138,0.071265809,0.076063626,0.12687926,0.163947731,0.080500193,0.059003104,0.091620401,0.067805268,0.075113893,0.092452936,0.071680516,0.136018038,0.116630748,0.06812185,0.066214599,0.084652252,0.080515057,0.088514045,0.094112374,0.070868388,classic
스카이 스피드 넘버원_SILVER YUS25N12SV,169000,https://www.musinsa.com/products/4786139,다이나핏,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQUARE 2.0 (스퀘어) 미들 다운 2.0_Dark Beige,119500,https://www.musinsa.com/products/3342478,다이나핏,outer,male,,,,"305_infront.jpg,305_back.jpg",0.055913992,0.070912056,0.153579146,0.062925749,0.064948611,0.063995235,0.06100915,0.10062667,0.129569352,0.062112264,0.059190772,0.073071063,0.05979912,0.060240719,0.078780957,0.053369369,0.094786637,0.095288783,0.060079437,0.063520066,0.059977263,0.068857498,0.066042207,0.080869421,0.056017615,classic
BREATH (브래스) 남성 반팔티_White,25000,https://www.musinsa.com/products/2438448,다이나핏,top,male,,,,"306_infront.jpg,306_back.jpg",0.128980696,0.166819125,0.650617301,0.102104247,0.204361141,0.171463758,0.180293426,0.319342285,0.526143849,0.183077037,0.130956367,0.21660322,0.1699498,0.116322085,0.226279497,0.105465598,0.322926849,0.26667738,0.116263106,0.104834169,0.145357415,0.176068485,0.165294081,0.367020696,0.141869009,"classic,casual"
"LAND (랜드) 남성 TR 슈트_Indian Blue
",35000,https://www.musinsa.com/products/2475303,다이나핏,outer,male,,,,"307_infront.jpg,307_back.jpg",0.057816565,0.071498938,0.148881376,0.062282659,0.067210078,0.069380745,0.059578884,0.10135185,0.127825126,0.069787301,0.06656196,0.076440401,0.068395838,0.060181882,0.082839698,0.063108101,0.096631408,0.069489695,0.054765329,0.056251876,0.065726772,0.069140404,0.070473634,0.086889498,0.05987649,classic
MODE (모드) 남성 하프 팬츠_Cream,35000,https://www.musinsa.com/products/2498421,다이나핏,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TONIC (토닉) 남성 하프팬츠_Navy,20000,https://www.musinsa.com/products/2453354,다이나핏,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOVER (무버) α 자켓_Black,50000,https://www.musinsa.com/products/3776994,다이나핏,outer,male,,,,"309_infront.jpg,309_back.jpg",0.071197502,0.085591011,0.19046551,0.068869464,0.090443395,0.075067706,0.073408656,0.12922582,0.168340042,0.07837683,0.064491287,0.085548349,0.071473397,0.077135816,0.094321497,0.070161693,0.126921043,0.12209063,0.065836638,0.060175166,0.070212357,0.085832216,0.081986874,0.092413671,0.075277403,classic
베이직핏 심볼 볼캡_Off White,19600,https://www.musinsa.com/products/3138779,다이나핏,hat,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCENESTEAL (씬스틸) 남성 팬츠_Moss,50000,https://www.musinsa.com/products/2416260,다이나핏,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E-COTTON (에코튼) 반팔티_Charcoal,27600,https://www.musinsa.com/products/3282379,다이나핏,top,male,,,,"310_infront.jpg,310_back.jpg",0.132950097,0.139972553,0.61660707,0.077545658,0.174991131,0.102429926,0.125486746,0.238818422,0.505807579,0.136973619,0.09336362,0.14928554,0.14817141,0.099622846,0.191137612,0.098872364,0.270367384,0.221128479,0.131975442,0.076657951,0.08759556,0.158567816,0.13930425,0.196400091,0.107287563,"classic,casual"
ZESTY (제스티) 긴팔 아노락 자켓_MINT,45000,https://www.musinsa.com/products/2516781,다이나핏,outer,male,,,,"311_infront.jpg,311_back.jpg",0.059951689,0.072524987,0.119714208,0.074126557,0.058060672,0.060041197,0.064717017,0.087400921,0.107972242,0.06821055,0.065399021,0.070647649,0.062716223,0.065348431,0.077673018,0.068510309,0.082765765,0.078327641,0.056013938,0.064680241,0.06741897,0.074744932,0.075231344,0.067742907,0.0607001,classic
SCENESTEAL (씬스틸) 남성 하프 팬츠_Black,30000,https://www.musinsa.com/products/2516467,다이나핏,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
